buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,n_games,wins,avg_props,avg_houses,avg_hotels,avg_turns,raw_win_rate,smoothed_win_rate,predicted_win_rate
1,0,1,0,0,0,0,1,1,1,5,50,100,25,6.13,1.43,1.06,147.25,0.25,0.2498936201135691,0.24729327103504783
1,0,1,1,0,1,1,1,1,0,3,50,100,25,7.1,1.4,1.52,131.81,0.25,0.2498936201135691,0.2472880100271925
1,0,0,1,0,0,1,1,1,0,5,100,100,32,8.21,1.41,1.51,128.26,0.32,0.3165602867802358,0.2472867575006138
1,1,0,1,1,1,0,0,1,0,3,0,100,26,6.39,0.61,1.26,166.33,0.26,0.2594174296373786,0.24728247727410108
0,1,1,1,1,1,1,1,1,0,5,50,100,22,6.15,0.81,0.88,143.99,0.22,0.22132219154214053,0.24727948285097112
1,1,0,0,1,1,1,1,1,1,3,0,100,24,6.43,1.12,1.07,127.56,0.24,0.2403698105897596,0.2472661054298249
0,1,1,1,1,0,0,1,1,1,5,50,100,24,7.26,1.02,1.38,128.24,0.24,0.2403698105897596,0.24725695129629105
0,1,1,1,0,1,0,0,0,1,3,50,100,22,6.48,0.84,1.36,126.71,0.22,0.22132219154214053,0.24725442892000846
1,1,1,1,1,1,1,1,0,0,5,50,100,25,6.47,1.03,1.11,130.55,0.25,0.2498936201135691,0.24725101709946426
1,1,1,1,1,0,1,1,1,1,3,0,100,21,5.04,1.03,0.75,127.13,0.21,0.211798382018331,0.2472507692108573
1,1,1,1,0,0,1,1,0,0,3,0,100,26,7.15,0.94,1.52,149.99,0.26,0.2594174296373786,0.24724030383100842
1,0,0,1,1,0,0,0,0,0,5,0,100,30,7.9,1.29,1.44,131.51,0.3,0.2975126677326167,0.24723228519114776
0,1,1,0,1,0,1,1,1,1,5,100,100,26,6.6,1.32,1.07,153.58,0.26,0.2594174296373786,0.2472246859883016
1,1,1,0,1,0,1,0,1,1,3,50,100,24,5.7,0.72,0.99,151.36,0.24,0.2403698105897596,0.24722363224727795
1,1,0,0,0,0,1,0,0,1,5,50,100,23,7.07,1.05,1.41,147.05,0.23,0.23084600106595005,0.24722274443289385
1,1,0,0,0,0,0,0,0,0,5,0,100,24,6.22,0.63,0.87,160.74,0.24,0.2403698105897596,0.24721476191014838
0,1,0,1,0,1,1,0,0,0,3,0,100,23,8.1,1.48,1.46,156.51,0.23,0.23084600106595005,0.24721340299716096
1,0,1,1,1,1,1,1,1,1,5,50,100,25,6.88,1.19,1.45,141.47,0.25,0.2498936201135691,0.24720152764621597
1,1,1,0,1,1,0,1,1,1,3,100,100,31,6.99,1.3,1.42,143.46,0.31,0.30703647725642624,0.24719974825909413
1,0,1,0,1,1,1,0,0,1,3,50,100,25,6.7,0.97,1.2,131.89,0.25,0.2498936201135691,0.24719236047078982
1,1,0,0,1,1,0,1,0,0,5,0,100,31,7.69,1.2,1.53,176.16,0.31,0.30703647725642624,0.24718680240380664
1,0,1,0,0,0,1,0,0,0,5,0,100,33,8.7,1.01,1.66,153.89,0.33,0.3260840963040453,0.2471861287061795
1,1,1,1,1,0,1,0,1,0,5,0,100,27,7.46,1.23,1.21,144.59,0.27,0.2689412391611882,0.24717749770840455
1,1,0,1,0,0,0,0,0,1,3,0,100,19,5.0,0.88,1.1,109.94,0.19,0.19275076297071195,0.24717534374384859
1,1,0,0,1,0,0,0,1,0,3,0,100,27,7.76,1.55,1.86,119.46,0.27,0.2689412391611882,0.24717259061015576
0,1,0,1,0,0,1,1,1,1,5,0,100,21,5.05,0.92,0.83,123.6,0.21,0.211798382018331,0.2471705042175762
0,1,1,0,0,1,1,1,0,0,5,50,100,23,6.31,0.8,1.16,134.56,0.23,0.23084600106595005,0.24716497601254864
1,0,1,0,1,1,1,1,1,1,3,100,100,20,5.31,0.42,0.78,173.15,0.2,0.2022745724945215,0.24716364100169727
1,0,1,0,1,0,1,1,1,0,3,0,100,17,5.07,0.4,0.95,142.87,0.17,0.1737031439230929,0.24716280022381945
1,1,1,0,1,1,0,1,0,0,5,0,100,20,5.3,1.02,0.99,115.79,0.2,0.2022745724945215,0.247152216401542
1,1,0,1,1,0,1,0,0,1,5,0,100,25,6.94,1.13,1.28,145.14,0.25,0.2498936201135691,0.24714602231523322
1,1,1,0,1,1,1,1,1,0,5,50,100,22,6.64,0.92,1.04,132.78,0.22,0.22132219154214053,0.24714434756043946
0,1,0,1,0,1,0,0,1,0,5,100,100,24,7.22,1.42,1.32,127.55,0.24,0.2403698105897596,0.2471410611061645
1,1,1,0,0,1,0,1,0,0,3,100,100,21,6.5,0.95,0.87,161.79,0.21,0.211798382018331,0.24712887795660204
1,0,1,0,1,0,1,0,0,1,5,50,100,20,6.09,1.32,1.03,144.18,0.2,0.2022745724945215,0.24712682779424275
1,0,0,0,0,0,0,0,1,0,5,100,100,24,7.43,1.36,1.12,140.2,0.24,0.2403698105897596,0.24712595513816293
1,0,0,1,0,0,0,1,0,0,5,50,100,27,6.75,1.06,1.21,174.79,0.27,0.2689412391611882,0.24712190129558373
1,1,1,0,1,1,1,1,1,1,3,100,100,25,6.44,1.0,1.14,159.7,0.25,0.2498936201135691,0.24711972103310537
0,1,1,1,0,1,1,0,1,1,5,100,100,27,6.88,1.3,1.38,122.18,0.27,0.2689412391611882,0.24711942693038252
1,0,1,1,0,1,0,1,1,1,3,0,100,28,6.12,0.9,1.31,136.73,0.28,0.27846504868499766,0.24711388093998393
1,0,1,1,0,0,1,0,1,0,5,0,100,22,7.1,1.08,1.36,126.85,0.22,0.22132219154214053,0.2471050461418708
1,1,1,1,1,1,0,1,0,0,5,50,100,28,6.8,1.21,1.26,167.24,0.28,0.27846504868499766,0.24710125313923792
0,1,0,0,0,1,1,0,0,1,3,0,100,26,7.7,1.17,1.49,141.59,0.26,0.2594174296373786,0.24709943702947826
1,0,0,0,0,0,1,0,1,1,3,0,100,20,5.71,0.65,0.7,134.23,0.2,0.2022745724945215,0.24709224479248476
1,1,1,1,1,1,0,0,0,0,3,100,100,23,5.97,0.64,0.83,147.9,0.23,0.23084600106595005,0.24709042034991682
1,1,0,1,0,0,1,0,1,1,5,100,100,31,7.37,0.99,1.31,152.63,0.31,0.30703647725642624,0.24708998873646826
0,1,1,1,0,1,0,0,1,1,5,50,100,22,6.68,0.87,1.08,146.55,0.22,0.22132219154214053,0.24708967978436377
1,1,0,1,1,1,0,0,1,0,5,0,100,23,5.94,1.11,0.86,172.58,0.23,0.23084600106595005,0.24707667986335607
1,0,0,0,1,1,0,0,0,1,3,50,100,18,5.25,0.71,0.51,136.51,0.18,0.18322695344690243,0.2470752466214661
1,0,0,1,0,0,0,1,1,1,3,50,100,24,6.57,0.79,0.94,162.32,0.24,0.2403698105897596,0.24707296653526542
1,0,1,0,0,0,0,0,0,0,3,0,100,22,6.09,1.04,0.8,150.71,0.22,0.22132219154214053,0.24706754603344613
1,1,1,0,1,0,1,1,1,1,3,100,100,28,6.27,1.1,1.1,148.48,0.28,0.27846504868499766,0.24705767973299209
1,0,1,1,1,0,1,0,1,0,3,100,100,24,6.53,1.26,1.11,169.19,0.24,0.2403698105897596,0.2470505087690536
0,1,1,0,1,0,1,0,0,1,5,0,100,25,7.05,0.97,1.36,120.24,0.25,0.2498936201135691,0.24705027373003252
0,1,1,0,0,0,0,1,0,0,3,100,100,25,7.56,1.44,1.82,127.63,0.25,0.2498936201135691,0.24703895036556694
1,0,0,0,1,1,1,1,0,1,3,50,100,33,7.5,0.72,1.35,138.09,0.33,0.3260840963040453,0.2470368550055207
1,1,0,1,0,0,1,1,1,1,5,100,100,16,5.88,0.52,0.61,180.23,0.16,0.1641793343992834,0.24702897298464305
1,1,0,0,1,0,1,1,1,0,5,50,100,17,5.67,0.76,0.87,174.38,0.17,0.1737031439230929,0.2470227124741779
0,1,1,1,0,1,1,0,0,1,3,100,100,24,6.97,1.47,1.33,132.54,0.24,0.2403698105897596,0.2470146326437037
1,0,1,1,0,0,1,1,1,1,3,0,100,23,6.06,1.0,0.96,135.99,0.23,0.23084600106595005,0.2470145648611144
1,1,1,1,0,1,0,0,1,1,5,100,100,24,5.75,0.88,0.96,140.47,0.24,0.2403698105897596,0.24700997716745593
0,1,0,1,0,1,0,1,1,0,5,0,100,21,5.9,0.39,0.76,151.06,0.21,0.211798382018331,0.2470095430384673
1,1,1,0,0,1,1,1,0,1,5,100,100,24,6.64,1.22,1.24,158.73,0.24,0.2403698105897596,0.24699889922357027
1,1,1,0,0,0,1,1,0,1,3,50,100,22,6.2,1.08,1.0,136.12,0.22,0.22132219154214053,0.2469976605621448
1,0,1,0,0,1,0,1,0,1,3,0,100,22,7.44,1.19,1.26,173.02,0.22,0.22132219154214053,0.2469957012754524
0,1,1,1,1,0,1,0,1,0,5,0,100,21,5.64,0.76,0.97,142.79,0.21,0.211798382018331,0.24698915794186405
1,1,1,0,0,0,1,0,1,0,5,50,100,27,6.6,1.51,1.22,136.51,0.27,0.2689412391611882,0.24698756109402306
1,1,0,1,0,0,1,0,1,0,3,100,100,24,5.63,0.65,0.74,142.45,0.24,0.2403698105897596,0.246987419693583
1,0,1,0,1,0,1,1,1,1,3,100,100,23,5.93,1.55,1.01,149.7,0.23,0.23084600106595005,0.24698622480215995
0,1,0,1,0,0,1,1,0,1,5,100,100,26,6.83,1.1,1.25,119.68,0.26,0.2594174296373786,0.24697335498301734
0,1,0,1,1,1,1,0,0,1,3,50,100,20,6.01,1.11,0.82,136.54,0.2,0.2022745724945215,0.2469727426240928
0,1,0,0,1,0,0,1,1,0,3,0,100,25,7.48,1.38,1.42,124.73,0.25,0.2498936201135691,0.24697271030839152
0,1,1,1,0,1,0,0,1,0,5,50,100,20,5.69,0.57,1.05,134.44,0.2,0.2022745724945215,0.24694939771662
0,1,1,0,1,0,0,1,1,1,3,100,100,26,7.48,1.39,1.34,152.35,0.26,0.2594174296373786,0.24694483138189946
0,1,0,0,0,1,1,0,1,0,5,100,100,24,7.0,0.94,1.29,147.19,0.24,0.2403698105897596,0.24693277407334144
0,1,0,1,1,0,1,1,1,1,5,0,100,16,5.13,0.72,0.61,158.28,0.16,0.1641793343992834,0.24692202881110126
1,1,1,0,1,1,1,1,0,0,3,50,100,16,5.23,0.59,0.82,137.27,0.16,0.1641793343992834,0.2469189455865434
1,0,1,1,1,1,1,1,1,1,3,0,100,26,7.09,1.26,1.44,144.86,0.26,0.2594174296373786,0.24690668619270006
0,1,0,0,1,1,1,0,0,0,3,100,100,21,5.89,1.01,1.01,123.85,0.21,0.211798382018331,0.24690381194079675
0,1,1,0,0,0,0,1,1,1,5,50,100,26,7.77,1.99,1.35,159.22,0.26,0.2594174296373786,0.24690211543475013
0,1,0,1,0,1,0,1,0,0,5,100,100,24,6.1,0.98,1.21,147.4,0.24,0.2403698105897596,0.24689558552481272
1,1,0,0,0,0,1,0,1,1,5,0,100,26,6.44,0.87,1.0,153.31,0.26,0.2594174296373786,0.24689258280270038
0,1,1,1,0,1,0,0,1,0,5,0,100,22,7.02,1.12,1.3,154.45,0.22,0.22132219154214053,0.24688995570790032
0,1,0,0,1,1,0,0,1,1,3,0,100,23,6.16,0.93,0.96,144.82,0.23,0.23084600106595005,0.24688915153657728
0,1,0,0,0,1,0,0,0,1,3,50,100,24,6.23,1.38,1.07,119.59,0.24,0.2403698105897596,0.24688334612382676
0,1,0,0,0,0,1,1,0,1,3,50,100,26,6.46,0.99,1.13,151.06,0.26,0.2594174296373786,0.246869896684764
1,1,1,0,0,1,1,1,0,0,3,0,100,22,6.29,0.72,1.02,162.11,0.22,0.22132219154214053,0.24686803204068672
1,0,0,0,0,0,0,0,1,1,5,50,100,28,6.31,0.93,1.3,136.82,0.28,0.27846504868499766,0.2468628638151123
1,0,1,1,0,1,0,1,0,1,5,100,100,20,6.26,0.98,0.93,175.34,0.2,0.2022745724945215,0.24686264528976193
1,0,0,1,0,0,1,0,1,1,5,0,100,23,6.47,1.23,1.05,119.58,0.23,0.23084600106595005,0.24686164014919043
0,1,1,1,1,0,0,1,0,1,3,100,100,28,7.22,1.69,1.29,137.64,0.28,0.27846504868499766,0.24685758417064552
1,1,0,1,1,0,0,0,0,1,3,100,100,22,6.34,1.38,1.27,153.51,0.22,0.22132219154214053,0.24685724817232138
0,1,1,0,0,1,1,1,0,0,3,0,100,20,6.04,1.52,1.14,150.14,0.2,0.2022745724945215,0.24685185868838072
1,0,1,1,1,0,0,0,0,0,3,50,100,29,8.13,1.67,1.54,123.58,0.29,0.2879888582088072,0.24684260026595145
1,1,1,1,1,0,0,0,0,1,5,0,100,28,7.62,1.73,1.48,133.37,0.28,0.27846504868499766,0.2468389996520158
1,1,1,0,0,0,1,0,1,0,3,50,100,25,6.55,1.29,1.24,121.38,0.25,0.2498936201135691,0.2468376992726585
1,1,0,0,1,1,0,1,0,1,3,50,100,25,7.28,1.16,1.16,172.4,0.25,0.2498936201135691,0.24683763432685052
1,1,1,0,1,0,1,1,1,0,5,50,100,23,6.56,1.14,1.38,125.16,0.23,0.23084600106595005,0.24683453171120623
1,0,1,0,0,0,0,1,1,1,3,0,100,24,6.74,0.76,1.2,143.32,0.24,0.2403698105897596,0.24683183991314628
1,1,1,0,1,0,1,0,1,0,5,0,100,26,7.95,1.12,1.4,144.13,0.26,0.2594174296373786,0.2468316695124788
1,1,1,0,1,0,0,0,1,1,3,0,100,23,6.4,1.41,1.24,125.86,0.23,0.23084600106595005,0.2468313624042741
1,0,1,0,0,0,1,0,1,1,5,0,100,24,7.01,1.02,1.32,135.25,0.24,0.2403698105897596,0.2468134880228667
1,0,0,1,1,1,0,1,0,1,3,0,100,20,5.94,0.97,0.63,161.98,0.2,0.2022745724945215,0.24678440854441586
0,1,0,0,1,0,0,0,1,0,3,0,100,23,7.19,1.09,1.15,130.9,0.23,0.23084600106595005,0.24678278648838844
1,0,0,0,1,1,0,1,0,1,5,0,100,28,6.44,0.99,1.2,172.24,0.28,0.27846504868499766,0.2467768484192718
1,1,0,0,1,1,0,1,0,0,3,100,100,25,5.49,1.05,0.81,162.56,0.25,0.2498936201135691,0.24677125059038152
1,1,0,1,0,1,1,0,1,1,5,0,100,32,8.66,1.14,1.58,142.59,0.32,0.3165602867802358,0.24677075940960524
0,1,1,1,0,0,1,1,1,0,3,100,100,23,6.42,1.31,1.41,122.26,0.23,0.23084600106595005,0.24676943224968498
1,1,0,1,1,1,1,0,0,0,5,50,100,24,8.08,1.63,1.52,164.88,0.24,0.2403698105897596,0.246764114352622
1,0,0,0,0,0,1,1,1,1,5,0,100,19,5.91,1.05,0.81,150.61,0.19,0.19275076297071195,0.2467493213985137
1,1,1,1,0,1,1,0,0,1,3,50,100,22,5.76,0.78,0.95,135.04,0.22,0.22132219154214053,0.24673150711044095
1,1,1,1,1,1,0,1,1,1,3,50,100,24,6.93,1.11,1.08,134.87,0.24,0.2403698105897596,0.2467262921383175
1,1,1,1,0,0,1,1,1,0,5,50,100,28,6.41,0.81,0.93,156.56,0.28,0.27846504868499766,0.24672357340217346
1,0,1,0,1,1,0,1,1,1,5,50,100,23,6.72,0.72,1.07,135.85,0.23,0.23084600106595005,0.246719275237655
0,1,1,0,0,0,0,1,1,0,5,0,100,22,6.31,0.86,1.01,141.71,0.22,0.22132219154214053,0.24671601904805926
1,0,0,0,1,1,1,0,1,0,3,50,100,25,7.12,1.23,1.49,121.83,0.25,0.2498936201135691,0.246702999279533
1,1,0,1,0,1,1,0,0,1,5,100,100,27,6.08,1.1,1.09,129.91,0.27,0.2689412391611882,0.24670273510278865
0,1,1,1,0,0,0,0,0,1,3,0,100,27,7.29,1.27,1.44,135.11,0.27,0.2689412391611882,0.24669954360018198
0,1,0,0,0,1,0,0,1,1,3,50,100,28,6.99,0.67,1.49,125.98,0.28,0.27846504868499766,0.24669886722675594
0,1,1,0,0,0,0,1,1,1,3,0,100,25,6.77,1.2,1.51,143.92,0.25,0.2498936201135691,0.24668938170257296
1,0,0,0,0,1,0,0,1,0,3,0,100,24,6.61,0.77,1.19,173.71,0.24,0.2403698105897596,0.24668613764141983
1,1,0,0,1,1,1,1,1,0,3,50,100,18,6.14,1.37,1.41,143.21,0.18,0.18322695344690243,0.2466812764518113
1,1,1,1,0,1,1,0,1,1,5,50,100,21,6.16,1.22,0.88,166.96,0.21,0.211798382018331,0.24666937331997335
0,1,1,1,1,0,0,1,1,0,3,0,100,26,7.49,1.19,1.51,142.13,0.26,0.2594174296373786,0.24666635134840892
1,1,1,0,0,1,1,1,0,1,5,50,100,16,4.29,0.5,0.55,149.21,0.16,0.1641793343992834,0.24666424285999256
1,1,0,1,1,0,1,0,1,0,5,50,100,29,7.47,1.58,1.4,147.24,0.29,0.2879888582088072,0.24664949731986688
1,1,1,0,1,0,1,0,1,0,3,100,100,27,7.42,1.65,1.7,126.39,0.27,0.2689412391611882,0.24663883588248864
0,1,0,0,1,0,0,0,0,1,5,50,100,24,7.35,0.98,1.33,178.54,0.24,0.2403698105897596,0.24663710640015743
1,0,1,0,1,1,0,0,1,1,3,50,100,23,6.49,1.02,1.27,140.73,0.23,0.23084600106595005,0.24663010043808595
0,1,0,1,0,0,0,0,1,1,3,50,100,28,8.46,1.5,1.76,151.93,0.28,0.27846504868499766,0.2466209834118999
0,1,0,1,1,1,0,1,1,0,3,50,100,19,5.61,0.75,0.96,116.73,0.19,0.19275076297071195,0.2466198120838619
1,0,0,0,0,1,0,0,1,1,3,50,100,24,6.63,1.52,0.93,176.44,0.24,0.2403698105897596,0.24661537721870747
0,1,1,0,1,1,0,0,1,0,3,100,100,23,6.78,0.71,1.24,162.43,0.23,0.23084600106595005,0.2466098945612953
0,1,1,1,0,1,1,0,1,0,5,100,100,28,7.54,1.42,1.31,162.52,0.28,0.27846504868499766,0.24660812238025656
1,1,1,0,0,0,1,0,1,1,3,50,100,21,5.44,0.81,0.94,154.16,0.21,0.211798382018331,0.24660209853646886
1,1,0,0,1,0,1,1,0,0,3,50,100,26,6.02,0.73,0.81,155.02,0.26,0.2594174296373786,0.24660204731424948
0,1,0,0,1,0,1,1,0,1,3,50,100,22,6.36,0.91,1.05,145.12,0.22,0.22132219154214053,0.2466002251576593
1,0,1,0,0,1,1,0,1,1,5,100,100,32,7.67,1.0,1.29,144.59,0.32,0.3165602867802358,0.24659642535355475
1,0,0,0,1,1,0,0,0,0,5,0,100,21,5.57,1.05,0.93,131.79,0.21,0.211798382018331,0.24658365565757984
1,1,1,1,0,1,0,0,0,1,3,100,100,29,7.94,1.16,1.59,143.13,0.29,0.2879888582088072,0.246578444106745
0,1,0,1,1,0,1,0,1,0,3,50,100,21,5.95,1.01,1.18,119.56,0.21,0.211798382018331,0.24657792617416438
1,1,1,1,1,0,1,1,1,0,3,50,100,23,7.63,1.48,1.5,129.92,0.23,0.23084600106595005,0.24657009485552733
1,0,1,1,1,0,0,1,0,0,3,100,100,26,7.78,1.46,1.12,136.79,0.26,0.2594174296373786,0.24656810403545623
1,1,0,1,1,0,0,0,0,0,3,0,100,27,8.01,1.36,1.62,154.71,0.27,0.2689412391611882,0.24655466144815502
0,1,0,1,1,1,0,1,0,0,3,0,100,26,6.56,1.15,1.42,125.58,0.26,0.2594174296373786,0.24655240134976053
1,0,1,1,0,1,0,1,1,1,5,0,100,28,7.37,1.34,1.51,134.54,0.28,0.27846504868499766,0.24654897220028624
1,0,0,0,1,0,1,0,1,1,5,100,100,27,6.87,1.02,1.2,154.72,0.27,0.2689412391611882,0.24654820639331973
1,0,0,1,0,1,1,0,0,1,5,50,100,33,8.04,1.48,1.67,130.97,0.33,0.3260840963040453,0.24654681388122907
1,1,1,1,1,0,0,1,0,0,5,50,100,26,6.94,1.62,1.23,135.39,0.26,0.2594174296373786,0.24654560570224443
1,0,1,1,0,1,0,0,0,1,5,100,100,18,5.86,0.49,0.83,145.04,0.18,0.18322695344690243,0.24654374935313805
0,1,1,1,1,0,1,0,0,0,3,0,100,27,6.8,1.05,1.02,166.26,0.27,0.2689412391611882,0.2465401811686773
1,0,1,0,0,0,0,0,1,1,5,0,100,24,6.71,0.85,1.05,153.73,0.24,0.2403698105897596,0.24654005241596816
1,0,0,0,1,0,1,0,0,0,3,100,100,27,6.41,1.4,1.23,149.31,0.27,0.2689412391611882,0.24653549261798613
0,1,0,0,1,0,1,0,0,0,3,100,100,27,7.5,1.45,1.57,157.54,0.27,0.2689412391611882,0.24653453530149913
1,0,0,1,1,1,1,0,0,0,3,100,100,25,6.57,0.9,1.06,116.67,0.25,0.2498936201135691,0.24652529942232493
0,1,0,0,1,1,0,1,0,1,3,0,100,20,6.01,1.15,0.99,131.43,0.2,0.2022745724945215,0.2465184883136841
0,1,0,1,0,1,0,1,1,1,3,100,100,20,6.56,1.58,1.1,138.81,0.2,0.2022745724945215,0.24649202904030712
1,1,0,1,0,0,0,0,1,1,3,0,100,25,6.25,1.19,1.17,160.39,0.25,0.2498936201135691,0.24648182352582879
0,1,1,1,0,0,0,1,1,1,5,0,100,23,6.88,0.85,1.08,180.24,0.23,0.23084600106595005,0.24648111046317403
0,1,1,0,1,0,0,1,1,1,3,50,100,24,6.49,1.07,1.27,124.04,0.24,0.2403698105897596,0.24647883108936358
1,0,1,1,1,1,1,0,0,1,5,100,100,24,6.34,1.04,0.89,156.94,0.24,0.2403698105897596,0.24647384784253337
1,0,0,0,1,0,0,0,1,0,5,100,100,21,5.3,0.86,0.8,143.83,0.21,0.211798382018331,0.24647364193989602
0,1,1,0,0,0,1,0,1,0,5,0,100,23,6.82,0.81,1.28,134.43,0.23,0.23084600106595005,0.24646402589760855
0,1,1,1,1,0,0,0,1,1,3,100,100,25,7.05,1.21,1.11,161.08,0.25,0.2498936201135691,0.24645949411509083
1,1,1,1,0,0,1,0,0,0,3,0,100,20,6.05,0.71,0.73,172.71,0.2,0.2022745724945215,0.24643195448739444
1,1,0,1,1,1,0,0,0,1,5,0,100,23,6.82,1.21,1.22,130.37,0.23,0.23084600106595005,0.24642564295477853
0,1,1,0,1,0,0,1,1,1,5,50,100,18,6.18,1.12,1.3,125.51,0.18,0.18322695344690243,0.24642508203809432
1,1,0,0,0,0,0,0,1,0,5,50,100,26,6.85,0.78,0.94,159.38,0.26,0.2594174296373786,0.24641672563389336
1,1,1,1,1,0,0,0,0,0,3,100,100,22,6.15,1.1,1.09,145.06,0.22,0.22132219154214053,0.24641653925701867
1,0,0,0,1,1,0,1,1,0,5,100,100,24,6.46,0.96,0.99,155.67,0.24,0.2403698105897596,0.2464157893826473
0,1,0,1,0,1,1,0,0,0,5,100,100,32,8.07,1.79,1.75,140.31,0.32,0.3165602867802358,0.2464143781260644
1,1,1,1,0,0,1,1,1,1,5,0,100,23,5.53,0.92,0.94,139.07,0.23,0.23084600106595005,0.24641149079749297
1,0,1,1,1,1,1,1,0,0,5,0,100,27,7.48,1.19,1.32,148.72,0.27,0.2689412391611882,0.24640989690151696
1,1,0,1,0,1,1,0,1,0,5,50,100,22,6.48,1.85,1.09,166.29,0.22,0.22132219154214053,0.24640672286047782
0,1,0,1,1,0,0,1,0,1,5,50,100,25,7.42,1.4,1.31,146.8,0.25,0.2498936201135691,0.24640661440653122
1,0,1,0,0,1,0,1,1,1,5,0,100,23,6.47,1.14,1.02,157.58,0.23,0.23084600106595005,0.2464028724945808
1,1,1,0,1,0,1,1,0,1,3,0,100,23,6.47,0.73,1.29,148.77,0.23,0.23084600106595005,0.24640154818333967
0,1,0,1,1,0,1,1,0,0,5,50,100,28,7.84,1.47,1.55,125.29,0.28,0.27846504868499766,0.24639408573964544
1,1,0,1,1,0,0,0,1,0,5,50,100,25,7.26,1.22,1.23,136.34,0.25,0.2498936201135691,0.24639307933641963
1,1,1,1,1,0,1,1,0,0,3,50,100,21,5.6,0.71,0.68,156.5,0.21,0.211798382018331,0.24638737572375136
1,1,1,0,1,0,0,0,0,0,3,50,100,24,6.45,1.17,1.18,110.85,0.24,0.2403698105897596,0.24638455509544266
1,1,0,0,1,0,1,0,0,0,3,50,100,30,7.42,1.63,1.41,132.65,0.3,0.2975126677326167,0.24638173287766782
1,1,1,1,1,1,1,1,1,0,5,100,100,27,6.42,1.5,1.31,141.8,0.27,0.2689412391611882,0.24637209770102386
0,1,0,1,1,1,0,1,0,0,5,50,100,29,8.53,1.24,1.48,155.25,0.29,0.2879888582088072,0.24637183758384065
0,1,0,0,0,1,1,1,0,0,5,0,100,26,7.21,1.06,1.2,142.4,0.26,0.2594174296373786,0.24637068751822588
0,1,1,1,0,1,1,0,0,1,3,0,100,18,5.26,0.45,0.73,174.01,0.18,0.18322695344690243,0.24635667892045887
1,1,1,1,0,1,0,0,1,0,5,100,100,28,7.7,0.95,1.24,173.98,0.28,0.27846504868499766,0.246352955283361
1,1,1,1,1,0,1,1,0,1,5,50,100,24,7.74,1.38,1.26,130.1,0.24,0.2403698105897596,0.24634551098526544
0,1,1,0,1,1,1,1,0,1,5,0,100,27,7.18,1.36,1.3,171.76,0.27,0.2689412391611882,0.24633922471670514
1,0,1,1,1,0,0,1,0,0,3,50,100,25,5.95,1.19,0.98,141.41,0.25,0.2498936201135691,0.2463323552680643
1,1,0,0,1,0,1,0,1,0,3,0,100,19,4.76,1.04,0.81,141.01,0.19,0.19275076297071195,0.24632657008828487
1,0,0,0,0,0,1,1,1,1,3,0,100,23,6.46,0.87,1.09,129.7,0.23,0.23084600106595005,0.24631405936201553
0,1,0,1,1,0,0,0,0,1,5,100,100,23,6.82,0.99,1.17,136.39,0.23,0.23084600106595005,0.2463009637059347
1,0,1,1,1,0,0,1,0,1,3,50,100,22,6.45,0.92,0.95,130.13,0.22,0.22132219154214053,0.24629706189739278
1,1,1,0,1,0,1,0,0,1,5,50,100,26,7.32,1.58,1.48,134.32,0.26,0.2594174296373786,0.24629622550079333
1,0,1,1,0,1,1,1,1,1,5,50,100,25,6.7,1.13,1.21,139.63,0.25,0.2498936201135691,0.24629456522891416
1,0,1,0,0,1,1,0,0,1,5,0,100,26,7.2,1.28,1.62,110.23,0.26,0.2594174296373786,0.24628557424751324
1,0,0,1,1,0,0,0,0,0,3,100,100,27,7.26,1.49,1.2,132.76,0.27,0.2689412391611882,0.24628435535803903
0,1,0,1,1,0,0,1,1,1,3,50,100,25,7.12,0.99,1.25,143.64,0.25,0.2498936201135691,0.24628009027997222
1,1,0,0,1,1,1,0,1,1,5,0,100,25,5.75,0.84,0.93,132.91,0.25,0.2498936201135691,0.24627263874946606
1,1,1,1,1,0,1,0,0,1,5,100,100,23,5.82,1.11,0.83,144.55,0.23,0.23084600106595005,0.24626994314118097
1,1,0,1,0,0,1,0,1,0,3,0,100,29,7.33,0.88,1.43,150.36,0.29,0.2879888582088072,0.24626675672782933
1,1,0,0,1,0,1,1,1,1,5,0,100,25,6.6,1.11,1.15,133.69,0.25,0.2498936201135691,0.24626480993422958
0,1,1,0,1,1,0,1,0,1,5,0,100,27,7.24,0.78,1.55,145.1,0.27,0.2689412391611882,0.24625776478877717
1,0,1,1,0,0,0,1,0,1,3,50,100,29,7.88,0.87,1.39,152.8,0.29,0.2879888582088072,0.24625608852128963
1,0,1,1,1,1,1,0,1,1,3,100,100,29,6.44,0.8,1.21,155.94,0.29,0.2879888582088072,0.2462535647060272
1,1,0,0,1,1,0,0,1,0,3,100,100,27,6.76,0.97,1.25,139.19,0.27,0.2689412391611882,0.24625252193508437
1,0,1,0,0,1,1,1,1,1,5,0,100,23,6.81,1.81,1.45,120.51,0.23,0.23084600106595005,0.24625137317272539
1,1,0,0,0,0,0,0,0,0,3,100,100,25,7.25,1.22,1.56,131.87,0.25,0.2498936201135691,0.24625121154634566
0,1,1,1,0,0,1,1,0,0,3,100,100,23,7.09,1.62,1.33,120.5,0.23,0.23084600106595005,0.246246928107511
